gene_id	tx_id
ENSG00000139324	ENST00000266712
ENSG00000213593	ENST00000278422
ENSG00000041982	ENST00000350763
ENSG00000118503	ENST00000237289
ENSG00000120889	ENST00000276431
ENSG00000141655	ENST00000586569
ENSG00000164761	ENST00000297350
ENSG00000240505	ENST00000261652
ENSG00000159958	ENST00000291232
ENSG00000067182	ENST00000162749
ENSG00000120659	ENST00000239849
ENSG00000154310	ENST00000436636
ENSG00000114854	ENST00000232975
ENSG00000130598	ENST00000381906
ENSG00000129991	ENST00000344887
ENSG00000116783	ENST00000370891
ENSG00000105048	ENST00000588981
ENSG00000118194	ENST00000509001
ENSG00000130595	ENST00000278317
ENSG00000064419	ENST00000265388
ENSG00000168477	ENST00000451343
ENSG00000132773	ENST00000372090
ENSG00000160949	ENST00000409379
ENSG00000198900	ENST00000361337
ENSG00000131747	ENST00000423485
ENSG00000177302	ENST00000321105
ENSG00000197579	ENST00000360538
ENSG00000136827	ENST00000351698
ENSG00000141510	ENST00000269305
ENSG00000172315	ENST00000372114
ENSG00000073282	ENST00000264731
ENSG00000111669	ENST00000229270
ENSG00000196511	ENST00000360057
ENSG00000140416	ENST00000358278
ENSG00000198467	ENST00000378292
ENSG00000143549	ENST00000368530
ENSG00000115705	ENST00000345913
ENSG00000166340	ENST00000299427
ENSG00000144034	ENST00000272424
ENSG00000176058	ENST00000409012
ENSG00000204104	ENST00000373327
ENSG00000131653	ENST00000326181
ENSG00000183763	ENST00000331456
ENSG00000182606	ENST00000327628
ENSG00000168538	ENST00000334690
ENSG00000171853	ENST00000324266
ENSG00000196459	ENST00000458511
ENSG00000167515	ENST00000301021
ENSG00000196655	ENST00000533632
ENSG00000182400	ENST00000330149
ENSG00000167632	ENST00000389328
ENSG00000186439	ENST00000398178
ENSG00000118094	ENST00000264029
ENSG00000095970	ENST00000373113
ENSG00000213689	ENST00000422277
ENSG00000174417	ENST00000518632
ENSG00000109654	ENST00000338700
ENSG00000119401	ENST00000450136
ENSG00000108395	ENST00000262294
ENSG00000206557	ENST00000383763
ENSG00000038382	ENST00000344204
ENSG00000100106	ENST00000406386
ENSG00000100815	ENST00000267622
ENSG00000153827	ENST00000283943
ENSG00000071539	ENST00000166345
ENSG00000103671	ENST00000261884
ENSG00000043514	ENST00000316891
ENSG00000104907	ENST00000592062
ENSG00000145331	ENST00000273962
ENSG00000174173	ENST00000309922
ENSG00000126814	ENST00000261249
ENSG00000100416	ENST00000290846
ENSG00000072756	ENST00000251607
ENSG00000137672	ENST00000344327
ENSG00000134160	ENST00000542188
ENSG00000130529	ENST00000252826
ENSG00000119121	ENST00000360774
ENSG00000104447	ENST00000395715
ENSG00000167723	ENST00000301365
ENSG00000111199	ENST00000418703
ENSG00000165125	ENST00000359396
ENSG00000196367	ENST00000359863
ENSG00000165699	ENST00000298552
ENSG00000103197	ENST00000219476
ENSG00000198860	ENST00000361641
ENSG00000154743	ENST00000284995
ENSG00000182173	ENST00000333213
ENSG00000123297	ENST00000323833
ENSG00000134200	ENST00000256592
ENSG00000165409	ENST00000541158
ENSG00000179981	ENST00000322038
ENSG00000106025	ENST00000222747
ENSG00000156298	ENST00000378482
ENSG00000175894	ENST00000323084
ENSG00000189241	ENST00000368608
ENSG00000128881	ENST00000267890
ENSG00000149292	ENST00000529221
ENSG00000011295	ENST00000261647
ENSG00000168026	ENST00000431162
ENSG00000123607	ENST00000243344
ENSG00000137473	ENST00000325106
ENSG00000198677	ENST00000358746
ENSG00000068724	ENST00000319190
ENSG00000165533	ENST00000380656
ENSG00000129696	ENST00000431156
ENSG00000119685	ENST00000298832
ENSG00000155657	ENST00000589042
ENSG00000137561	ENST00000260116
ENSG00000118271	ENST00000237014
ENSG00000167552	ENST00000301071
ENSG00000075886	ENST00000321253
ENSG00000127824	ENST00000248437
ENSG00000183785	ENST00000330423
ENSG00000196230	ENST00000327892
ENSG00000101162	ENST00000217133
ENSG00000137267	ENST00000333628
ENSG00000137285	ENST00000259818
ENSG00000258947	ENST00000315491
ENSG00000104833	ENST00000264071
ENSG00000188229	ENST00000340384
ENSG00000131462	ENST00000251413
ENSG00000130640	ENST00000543663
ENSG00000137822	ENST00000564079
ENSG00000128159	ENST00000248846
ENSG00000178952	ENST00000313511
ENSG00000112041	ENST00000229771
ENSG00000104723	ENST00000503731
ENSG00000122691	ENST00000242261
ENSG00000233608	ENST00000448943
ENSG00000107815	ENST00000311916
ENSG00000141759	ENST00000269601
ENSG00000105397	ENST00000525621
ENSG00000025708	ENST00000395681
ENSG00000077498	ENST00000263321
ENSG00000011600	ENST00000262629
ENSG00000107165	ENST00000388918
ENSG00000130985	ENST00000335972
ENSG00000081307	ENST00000356232
ENSG00000165006	ENST00000545103
ENSG00000077721	ENST00000371558
ENSG00000077152	ENST00000367274
ENSG00000114062	ENST00000397954
ENSG00000151148	ENST00000342494
ENSG00000120942	ENST00000376810
ENSG00000188021	ENST00000338222
ENSG00000159459	ENST00000290650
ENSG00000108312	ENST00000302904
ENSG00000154277	ENST00000284440
ENSG00000143222	ENST00000368003
ENSG00000120686	ENST00000239878
ENSG00000109814	ENST00000316423
ENSG00000169764	ENST00000337130
ENSG00000241635	ENST00000609767
ENSG00000169344	ENST00000570689
ENSG00000114491	ENST00000232607
ENSG00000092929	ENST00000207549
ENSG00000144406	ENST00000439458
ENSG00000076248	ENST00000242576
ENSG00000100024	ENST00000326010
ENSG00000125351	ENST00000276201
ENSG00000137288	ENST00000607484
ENSG00000156467	ENST00000518406
ENSG00000140740	ENST00000268379
ENSG00000169021	ENST00000304863
ENSG00000164405	ENST00000378670
ENSG00000126088	ENST00000246337
ENSG00000188690	ENST00000368797
ENSG00000103005	ENST00000219281
ENSG00000006611	ENST00000005226
ENSG00000182040	ENST00000319642
ENSG00000042781	ENST00000307340
ENSG00000184979	ENST00000215794
ENSG00000187555	ENST00000344836
ENSG00000124486	ENST00000324545
ENSG00000114374	ENST00000338981
ENSG00000163945	ENST00000389851
ENSG00000103043	ENST00000261776
ENSG00000139190	ENST00000396308
ENSG00000220205	ENST00000316509
ENSG00000173218	ENST00000355485
ENSG00000162738	ENST00000368061
ENSG00000124164	ENST00000475243
ENSG00000204394	ENST00000375663
ENSG00000137411	ENST00000541562
ENSG00000038427	ENST00000265077
ENSG00000035403	ENST00000211998
ENSG00000165280	ENST00000358901
ENSG00000111424	ENST00000550325
ENSG00000150630	ENST00000280193
ENSG00000134086	ENST00000256474
ENSG00000026025	ENST00000544301
ENSG00000151445	ENST00000553888
ENSG00000167397	ENST00000394975
ENSG00000147852	ENST00000382100
ENSG00000160131	ENST00000330374
ENSG00000160695	ENST00000300793
ENSG00000197969	ENST00000360280
ENSG00000132549	ENST00000358544
ENSG00000129003	ENST00000261517
ENSG00000048707	ENST00000358136
ENSG00000139719	ENST00000267199
ENSG00000184056	ENST00000333371
ENSG00000103544	ENST00000438132
ENSG00000155975	ENST00000324849
ENSG00000136631	ENST00000369130
ENSG00000149823	ENST00000279281
ENSG00000141252	ENST00000437048
ENSG00000100749	ENST00000216639
ENSG00000100987	ENST00000376709
ENSG00000119614	ENST00000261980
ENSG00000110799	ENST00000261405
ENSG00000095787	ENST00000354911
ENSG00000140105	ENST00000355338
ENSG00000116874	ENST00000235521
ENSG00000015285	ENST00000376701
ENSG00000112290	ENST00000392589
ENSG00000164961	ENST00000318410
ENSG00000132471	ENST00000591399
ENSG00000143951	ENST00000272321
ENSG00000071127	ENST00000499869
ENSG00000120008	ENST00000263461
ENSG00000157796	ENST00000399820
ENSG00000162923	ENST00000414423
ENSG00000118965	ENST00000345530
ENSG00000134987	ENST00000506538
ENSG00000047056	ENST00000358220
ENSG00000160193	ENST00000398208
ENSG00000196998	ENST00000356463
ENSG00000141580	ENST00000392325
ENSG00000075702	ENST00000401500
ENSG00000166415	ENST00000396328
ENSG00000177082	ENST00000434634
ENSG00000167716	ENST00000409644
ENSG00000214102	ENST00000397541
ENSG00000109501	ENST00000226760
ENSG00000095397	ENST00000362057
ENSG00000115935	ENST00000392547
ENSG00000060237	ENST00000315939
ENSG00000126562	ENST00000246914
ENSG00000125084	ENST00000293549
ENSG00000135925	ENST00000258411
ENSG00000169884	ENST00000301061
ENSG00000134245	ENST00000369684
ENSG00000162552	ENST00000290167
ENSG00000114251	ENST00000474267
ENSG00000154764	ENST00000285018
ENSG00000141499	ENST00000316024
ENSG00000165392	ENST00000298139
ENSG00000184937	ENST00000332351
ENSG00000186153	ENST00000566780
ENSG00000158125	ENST00000379416
ENSG00000101966	ENST00000371199
ENSG00000047597	ENST00000378616
ENSG00000136936	ENST00000375128
ENSG00000154767	ENST00000285021
ENSG00000196236	ENST00000357137
ENSG00000143324	ENST00000367590
ENSG00000196584	ENST00000359321
ENSG00000152422	ENST00000511817
ENSG00000103489	ENST00000261381
ENSG00000015532	ENST00000017003
ENSG00000137693	ENST00000282441
ENSG00000134684	ENST00000373477
ENSG00000139131	ENST00000324868
ENSG00000167645	ENST00000339413
ENSG00000170027	ENST00000307630
ENSG00000100811	ENST00000262238
ENSG00000163374	ENST00000368339
ENSG00000115085	ENST00000264972
ENSG00000066422	ENST00000312938
ENSG00000109906	ENST00000335953
ENSG00000179456	ENST00000358704
ENSG00000181722	ENST00000474710
ENSG00000112365	ENST00000230122
ENSG00000100722	ENST00000251038
ENSG00000126970	ENST00000374839
ENSG00000188706	ENST00000357166
ENSG00000148516	ENST00000361642
ENSG00000169554	ENST00000558170
ENSG00000204644	ENST00000488757
ENSG00000169946	ENST00000407775
ENSG00000072121	ENST00000347230
ENSG00000155256	ENST00000356257
ENSG00000152977	ENST00000282928
ENSG00000043355	ENST00000376335
ENSG00000156925	ENST00000287538
ENSG00000108175	ENST00000334512
ENSG00000084073	ENST00000372759
ENSG00000004838	ENST00000231749
ENSG00000015171	ENST00000397962
ENSG00000115568	ENST00000411696
ENSG00000163848	ENST00000360647
ENSG00000198026	ENST00000322927
ENSG00000131061	ENST00000342427
ENSG00000175213	ENST00000311764
ENSG00000102935	ENST00000561648
ENSG00000148143	ENST00000277225
ENSG00000225614	ENST00000437464
ENSG00000122482	ENST00000370440
ENSG00000143373	ENST00000324048
ENSG00000147180	ENST00000373165
ENSG00000141579	ENST00000269394
ENSG00000149506	ENST00000278853
ENSG00000103310	ENST00000574002
ENSG00000188372	ENST00000394857
ENSG00000130449	ENST00000252744
